go,https://bbc.co.uk,span,300,159ms
go,https://cnn.com,span,7,135ms
go,https://www.foxnews.com/,span,388,145ms
go,https://hckrnews.com/,span,567,483ms
go,https://www.theverge.com/,span,412,84ms
go,https://www.reuters.com/,span,74,136ms
go,https://www.wired.co.uk/topic/technology,span,65,78ms
go,https://en.wikipedia.org/wiki/India,span,2132,158ms
go,https://news.ycombinator.com,p,0,625ms
go,https://bbc.co.uk,p,2,145ms
go,https://cnn.com,p,0,162ms
go,https://www.foxnews.com/,p,35,120ms
go,https://hckrnews.com/,p,188,485ms
go,https://www.theverge.com/,p,13,78ms
go,https://www.reuters.com/,p,10,131ms
go,https://www.wired.co.uk/topic/technology,p,15,66ms
go,https://en.wikipedia.org/wiki/India,p,95,149ms
go,https://news.ycombinator.com,,1,633ms
go,https://bbc.co.uk,,1,145ms
go,https://cnn.com,,1,144ms
go,https://www.foxnews.com/,,1,122ms
go,https://hckrnews.com/,,1,498ms
go,https://www.theverge.com/,,1,81ms
go,https://www.reuters.com/,,1,140ms
go,https://www.wired.co.uk/topic/technology,,1,79ms
go,https://en.wikipedia.org/wiki/India,,1,152ms
go,https://news.ycombinator.com,a,228,629ms
go,https://bbc.co.uk,a,111,164ms
go,https://cnn.com,a,229,139ms
go,https://www.foxnews.com/,a,839,287ms
go,https://hckrnews.com/,a,399,490ms
go,https://www.theverge.com/,a,338,83ms
go,https://www.reuters.com/,a,204,122ms
go,https://www.wired.co.uk/topic/technology,a,50,66ms
go,https://en.wikipedia.org/wiki/India,a,5292,153ms
go,https://news.ycombinator.com,div,29,639ms
go,https://bbc.co.uk,div,289,153ms
go,https://cnn.com,div,78,152ms
go,https://www.foxnews.com/,div,860,152ms
go,https://hckrnews.com/,div,10,493ms
go,https://www.theverge.com/,div,334,83ms
go,https://www.reuters.com/,div,278,124ms
go,https://www.wired.co.uk/topic/technology,div,124,69ms
go,https://en.wikipedia.org/wiki/India,div,574,155ms
go,https://news.ycombinator.com,span,181,635ms
go,https://bbc.co.uk,span,300,142ms
go,https://cnn.com,span,7,144ms
go,https://www.foxnews.com/,span,388,209ms
go,https://hckrnews.com/,span,567,494ms
go,https://www.theverge.com/,span,412,84ms
go,https://www.reuters.com/,span,74,128ms
go,https://www.wired.co.uk/topic/technology,span,65,69ms
go,https://en.wikipedia.org/wiki/India,span,2132,156ms
go,https://news.ycombinator.com,p,0,638ms
go,https://bbc.co.uk,p,2,137ms
go,https://cnn.com,p,0,144ms
go,https://www.foxnews.com/,p,35,119ms
go,https://hckrnews.com/,p,188,491ms
go,https://www.theverge.com/,p,13,82ms
go,https://www.reuters.com/,p,10,128ms
go,https://www.wired.co.uk/topic/technology,p,15,73ms
go,https://en.wikipedia.org/wiki/India,p,95,156ms
go,https://news.ycombinator.com,,1,637ms
go,https://bbc.co.uk,,1,157ms
go,https://cnn.com,,1,144ms
go,https://www.foxnews.com/,,1,125ms
go,https://hckrnews.com/,,1,485ms
go,https://www.theverge.com/,,1,85ms
go,https://www.reuters.com/,,1,130ms
go,https://www.wired.co.uk/topic/technology,,1,76ms
go,https://en.wikipedia.org/wiki/India,,1,146ms
go,https://news.ycombinator.com,a,228,635ms
go,https://bbc.co.uk,a,111,139ms
go,https://cnn.com,a,229,149ms
go,https://www.foxnews.com/,a,839,130ms
go,https://hckrnews.com/,a,399,482ms
go,https://www.theverge.com/,a,338,80ms
go,https://www.reuters.com/,a,204,136ms
go,https://www.wired.co.uk/topic/technology,a,50,73ms
go,https://en.wikipedia.org/wiki/India,a,5292,157ms
go,https://news.ycombinator.com,div,29,632ms
go,https://bbc.co.uk,div,289,142ms
go,https://cnn.com,div,78,141ms
go,https://www.foxnews.com/,div,860,114ms
go,https://hckrnews.com/,div,10,504ms
go,https://www.theverge.com/,div,334,77ms
go,https://www.reuters.com/,div,278,136ms
go,https://www.wired.co.uk/topic/technology,div,124,73ms
go,https://en.wikipedia.org/wiki/India,div,574,152ms
go,https://news.ycombinator.com,span,181,632ms
go,https://bbc.co.uk,span,300,152ms
go,https://cnn.com,span,7,147ms
go,https://www.foxnews.com/,span,388,141ms
go,https://hckrnews.com/,span,567,471ms
go,https://www.theverge.com/,span,412,85ms
go,https://www.reuters.com/,span,74,133ms
go,https://www.wired.co.uk/topic/technology,span,65,68ms
go,https://en.wikipedia.org/wiki/India,span,2132,157ms
go,https://news.ycombinator.com,p,0,630ms
go,https://bbc.co.uk,p,2,183ms
go,https://cnn.com,p,0,192ms
go,https://www.foxnews.com/,p,35,148ms
go,https://hckrnews.com/,p,188,506ms
go,https://www.theverge.com/,p,13,97ms
go,https://www.reuters.com/,p,10,143ms
go,https://www.wired.co.uk/topic/technology,p,15,96ms
go,https://en.wikipedia.org/wiki/India,p,95,168ms
go,https://news.ycombinator.com,,1,645ms
go,https://bbc.co.uk,,1,142ms
go,https://cnn.com,,1,148ms
go,https://www.foxnews.com/,,1,122ms
go,https://hckrnews.com/,,1,490ms
go,https://www.theverge.com/,,1,88ms
go,https://www.reuters.com/,,1,130ms
go,https://www.wired.co.uk/topic/technology,,1,70ms
go,https://en.wikipedia.org/wiki/India,,1,148ms
go,https://news.ycombinator.com,a,228,628ms
go,https://bbc.co.uk,a,111,144ms
go,https://cnn.com,a,229,149ms
go,https://www.foxnews.com/,a,839,128ms
go,https://hckrnews.com/,a,399,489ms
go,https://www.theverge.com/,a,338,80ms
go,https://www.reuters.com/,a,204,136ms
go,https://www.wired.co.uk/topic/technology,a,50,69ms
go,https://en.wikipedia.org/wiki/India,a,5292,154ms
go,https://news.ycombinator.com,div,29,625ms
go,https://bbc.co.uk,div,289,142ms
go,https://cnn.com,div,78,152ms
go,https://www.foxnews.com/,div,860,232ms
go,https://hckrnews.com/,div,10,478ms
go,https://www.theverge.com/,div,334,75ms
go,https://www.reuters.com/,div,278,126ms
go,https://www.wired.co.uk/topic/technology,div,124,77ms
go,https://en.wikipedia.org/wiki/India,div,574,161ms
go,https://news.ycombinator.com,span,181,632ms
go,https://bbc.co.uk,span,300,143ms
go,https://cnn.com,span,7,139ms
go,https://www.foxnews.com/,span,388,140ms
go,https://hckrnews.com/,span,567,547ms
go,https://www.theverge.com/,span,412,85ms
go,https://www.reuters.com/,span,74,130ms
go,https://www.wired.co.uk/topic/technology,span,65,80ms
go,https://en.wikipedia.org/wiki/India,span,2132,156ms
go,https://news.ycombinator.com,p,0,625ms
go,https://bbc.co.uk,p,2,149ms
go,https://cnn.com,p,0,159ms
go,https://www.foxnews.com/,p,35,121ms
go,https://hckrnews.com/,p,188,499ms
go,https://www.theverge.com/,p,13,88ms
go,https://www.reuters.com/,p,10,165ms
go,https://www.wired.co.uk/topic/technology,p,15,78ms
go,https://en.wikipedia.org/wiki/India,p,95,155ms
go,https://news.ycombinator.com,,1,635ms
go,https://bbc.co.uk,,1,153ms
go,https://cnn.com,,1,151ms
go,https://www.foxnews.com/,,1,134ms
go,https://hckrnews.com/,,1,483ms
go,https://www.theverge.com/,,1,85ms
go,https://www.reuters.com/,,1,141ms
go,https://www.wired.co.uk/topic/technology,,1,84ms
go,https://en.wikipedia.org/wiki/India,,1,153ms
go,https://news.ycombinator.com,a,228,629ms
go,https://bbc.co.uk,a,111,151ms
go,https://cnn.com,a,229,140ms
go,https://www.foxnews.com/,a,839,120ms
go,https://hckrnews.com/,a,399,537ms
go,https://www.theverge.com/,a,338,83ms
go,https://www.reuters.com/,a,204,138ms
go,https://www.wired.co.uk/topic/technology,a,50,67ms
go,https://en.wikipedia.org/wiki/India,a,5292,152ms
go,https://news.ycombinator.com,div,29,634ms
go,https://bbc.co.uk,div,289,139ms
go,https://cnn.com,div,78,142ms
go,https://www.foxnews.com/,div,860,255ms
go,https://hckrnews.com/,div,10,518ms
go,https://www.theverge.com/,div,334,81ms
go,https://www.reuters.com/,div,278,127ms
go,https://www.wired.co.uk/topic/technology,div,124,72ms
go,https://en.wikipedia.org/wiki/India,div,574,160ms
go,https://news.ycombinator.com,span,181,633ms
go,https://bbc.co.uk,span,300,144ms
go,https://cnn.com,span,7,155ms
go,https://www.foxnews.com/,span,388,140ms
go,https://hckrnews.com/,span,567,487ms
go,https://www.theverge.com/,span,412,80ms
go,https://www.reuters.com/,span,74,161ms
go,https://www.wired.co.uk/topic/technology,span,65,73ms
go,https://en.wikipedia.org/wiki/India,span,2132,150ms
go,https://news.ycombinator.com,p,0,635ms
go,https://bbc.co.uk,p,2,149ms
go,https://cnn.com,p,0,141ms
go,https://www.foxnews.com/,p,35,125ms
go,https://hckrnews.com/,p,188,487ms
go,https://www.theverge.com/,p,13,84ms
go,https://www.reuters.com/,p,10,125ms
go,https://www.wired.co.uk/topic/technology,p,15,69ms
go,https://en.wikipedia.org/wiki/India,p,95,157ms
go,https://news.ycombinator.com,,1,626ms
go,https://bbc.co.uk,,1,164ms
go,https://cnn.com,,1,138ms
go,https://www.foxnews.com/,,1,127ms
go,https://hckrnews.com/,,1,485ms
go,https://www.theverge.com/,,1,94ms
go,https://www.reuters.com/,,1,133ms
go,https://www.wired.co.uk/topic/technology,,1,70ms
go,https://en.wikipedia.org/wiki/India,,1,156ms
go,https://news.ycombinator.com,a,228,627ms
go,https://bbc.co.uk,a,111,141ms
go,https://cnn.com,a,229,148ms
go,https://www.foxnews.com/,a,839,118ms
go,https://hckrnews.com/,a,399,519ms
go,https://www.theverge.com/,a,338,87ms
go,https://www.reuters.com/,a,204,136ms
go,https://www.wired.co.uk/topic/technology,a,50,68ms
go,https://en.wikipedia.org/wiki/India,a,5292,155ms
go,https://news.ycombinator.com,div,29,629ms
go,https://bbc.co.uk,div,289,185ms
go,https://cnn.com,div,78,141ms
go,https://www.foxnews.com/,div,860,117ms
go,https://hckrnews.com/,div,10,483ms
go,https://www.theverge.com/,div,334,82ms
go,https://www.reuters.com/,div,278,141ms
go,https://www.wired.co.uk/topic/technology,div,124,71ms
go,https://en.wikipedia.org/wiki/India,div,574,169ms
go,https://news.ycombinator.com,span,181,608ms
go,https://bbc.co.uk,span,300,142ms
go,https://cnn.com,span,7,156ms
go,https://www.foxnews.com/,span,388,118ms
go,https://hckrnews.com/,span,567,520ms
go,https://www.theverge.com/,span,412,85ms
go,https://www.reuters.com/,span,74,127ms
go,https://www.wired.co.uk/topic/technology,span,65,66ms
go,https://en.wikipedia.org/wiki/India,span,2132,153ms
go,https://news.ycombinator.com,p,0,630ms
go,https://bbc.co.uk,p,2,175ms
go,https://cnn.com,p,0,449ms
go,https://www.foxnews.com/,p,35,125ms
go,https://hckrnews.com/,p,188,499ms
go,https://www.theverge.com/,p,13,85ms
go,https://www.reuters.com/,p,10,128ms
go,https://www.wired.co.uk/topic/technology,p,15,73ms
go,https://en.wikipedia.org/wiki/India,p,95,154ms
go,https://news.ycombinator.com,,1,625ms
go,https://bbc.co.uk,,1,149ms
go,https://cnn.com,,1,137ms
go,https://www.foxnews.com/,,1,157ms
go,https://hckrnews.com/,,1,503ms
go,https://www.theverge.com/,,1,83ms
go,https://www.reuters.com/,,1,130ms
go,https://www.wired.co.uk/topic/technology,,1,76ms
go,https://en.wikipedia.org/wiki/India,,1,155ms
go,https://news.ycombinator.com,a,228,625ms
go,https://bbc.co.uk,a,111,145ms
go,https://cnn.com,a,229,171ms
go,https://www.foxnews.com/,a,839,150ms
go,https://hckrnews.com/,a,399,497ms
go,https://www.theverge.com/,a,338,82ms
go,https://www.reuters.com/,a,204,121ms
go,https://www.wired.co.uk/topic/technology,a,50,64ms
go,https://en.wikipedia.org/wiki/India,a,5292,157ms
go,https://news.ycombinator.com,div,29,641ms
go,https://bbc.co.uk,div,289,151ms
go,https://cnn.com,div,78,149ms
go,https://www.foxnews.com/,div,860,189ms
go,https://hckrnews.com/,div,10,524ms
go,https://www.theverge.com/,div,334,81ms
go,https://www.reuters.com/,div,278,123ms
go,https://www.wired.co.uk/topic/technology,div,124,75ms
go,https://en.wikipedia.org/wiki/India,div,574,152ms
go,https://news.ycombinator.com,span,181,626ms
go,https://bbc.co.uk,span,300,150ms
go,https://cnn.com,span,7,149ms
go,https://www.foxnews.com/,span,388,120ms
go,https://hckrnews.com/,span,567,490ms
go,https://www.theverge.com/,span,412,86ms
go,https://www.reuters.com/,span,74,139ms
go,https://www.wired.co.uk/topic/technology,span,65,73ms
go,https://en.wikipedia.org/wiki/India,span,2132,155ms
go,https://news.ycombinator.com,p,0,628ms
go,https://bbc.co.uk,p,2,149ms
go,https://cnn.com,p,0,139ms
go,https://www.foxnews.com/,p,35,147ms
go,https://hckrnews.com/,p,188,491ms
go,https://www.theverge.com/,p,13,76ms
go,https://www.reuters.com/,p,10,123ms
go,https://www.wired.co.uk/topic/technology,p,15,85ms
go,https://en.wikipedia.org/wiki/India,p,95,149ms
java,https://news.ycombinator.com,,2,1162ms
java,https://bbc.co.uk,,8,757ms
java,https://cnn.com,,2,786ms
java,https://www.foxnews.com/,,2,773ms
java,https://hckrnews.com/,,4,1043ms
java,https://www.theverge.com/,,4,685ms
java,https://www.reuters.com/,,9,711ms
java,https://www.wired.co.uk/topic/technology,,12,677ms
java,https://en.wikipedia.org/wiki/India,,4,801ms
java,https://news.ycombinator.com,a,228,1181ms
java,https://bbc.co.uk,a,117,718ms
java,https://cnn.com,a,229,804ms
java,https://www.foxnews.com/,a,839,705ms
java,https://hckrnews.com/,a,399,1053ms
java,https://www.theverge.com/,a,338,670ms
java,https://www.reuters.com/,a,204,740ms
java,https://www.wired.co.uk/topic/technology,a,54,677ms
java,https://en.wikipedia.org/wiki/India,a,5292,836ms
java,https://news.ycombinator.com,div,29,1163ms
java,https://bbc.co.uk,div,360,719ms
java,https://cnn.com,div,78,810ms
java,https://www.foxnews.com/,div,860,752ms
java,https://hckrnews.com/,div,10,1086ms
java,https://www.theverge.com/,div,334,671ms
java,https://www.reuters.com/,div,278,743ms
java,https://www.wired.co.uk/topic/technology,div,124,669ms
java,https://en.wikipedia.org/wiki/India,div,574,841ms
java,https://news.ycombinator.com,span,181,1177ms
java,https://bbc.co.uk,span,318,706ms
java,https://cnn.com,span,7,818ms
java,https://www.foxnews.com/,span,388,717ms
java,https://hckrnews.com/,span,567,1079ms
java,https://www.theverge.com/,span,412,702ms
java,https://www.reuters.com/,span,74,735ms
java,https://www.wired.co.uk/topic/technology,span,65,656ms
java,https://en.wikipedia.org/wiki/India,span,2132,846ms
java,https://news.ycombinator.com,p,0,1175ms
java,https://bbc.co.uk,p,9,717ms
java,https://cnn.com,p,0,788ms
java,https://www.foxnews.com/,p,35,709ms
java,https://hckrnews.com/,p,188,1059ms
java,https://www.theverge.com/,p,13,688ms
java,https://www.reuters.com/,p,10,846ms
java,https://www.wired.co.uk/topic/technology,p,15,674ms
java,https://en.wikipedia.org/wiki/India,p,95,832ms
java,https://news.ycombinator.com,,2,1191ms
java,https://bbc.co.uk,,8,721ms
java,https://cnn.com,,2,779ms
java,https://www.foxnews.com/,,2,721ms
java,https://hckrnews.com/,,4,1048ms
java,https://www.theverge.com/,,4,819ms
java,https://www.reuters.com/,,8,733ms
java,https://www.wired.co.uk/topic/technology,,12,668ms
java,https://en.wikipedia.org/wiki/India,,4,821ms
java,https://news.ycombinator.com,a,228,1163ms
java,https://bbc.co.uk,a,117,729ms
java,https://cnn.com,a,229,842ms
java,https://www.foxnews.com/,a,839,718ms
java,https://hckrnews.com/,a,399,1108ms
java,https://www.theverge.com/,a,338,789ms
java,https://www.reuters.com/,a,204,1276ms
java,https://www.wired.co.uk/topic/technology,a,54,808ms
java,https://en.wikipedia.org/wiki/India,a,5292,1065ms
java,https://news.ycombinator.com,div,29,1177ms
java,https://bbc.co.uk,div,360,722ms
java,https://cnn.com,div,78,886ms
java,https://www.foxnews.com/,div,860,734ms
java,https://hckrnews.com/,div,10,1064ms
java,https://www.theverge.com/,div,334,697ms
java,https://www.reuters.com/,div,278,789ms
java,https://www.wired.co.uk/topic/technology,div,124,677ms
java,https://en.wikipedia.org/wiki/India,div,574,868ms
java,https://news.ycombinator.com,span,181,1196ms
java,https://bbc.co.uk,span,318,694ms
java,https://cnn.com,span,7,818ms
java,https://www.foxnews.com/,span,388,732ms
java,https://hckrnews.com/,span,567,1049ms
java,https://www.theverge.com/,span,412,680ms
java,https://www.reuters.com/,span,74,737ms
java,https://www.wired.co.uk/topic/technology,span,65,696ms
java,https://en.wikipedia.org/wiki/India,span,2132,835ms
java,https://news.ycombinator.com,p,0,1279ms
java,https://bbc.co.uk,p,9,705ms
java,https://cnn.com,p,0,898ms
java,https://www.foxnews.com/,p,35,1176ms
java,https://hckrnews.com/,p,188,1105ms
java,https://www.theverge.com/,p,13,716ms
java,https://www.reuters.com/,p,10,745ms
java,https://www.wired.co.uk/topic/technology,p,15,679ms
java,https://en.wikipedia.org/wiki/India,p,95,933ms
java,https://news.ycombinator.com,,2,1350ms
java,https://bbc.co.uk,,8,744ms
java,https://cnn.com,,2,821ms
java,https://www.foxnews.com/,,2,891ms
java,https://hckrnews.com/,,4,1088ms
java,https://www.theverge.com/,,4,691ms
java,https://www.reuters.com/,,8,739ms
java,https://www.wired.co.uk/topic/technology,,12,675ms
java,https://en.wikipedia.org/wiki/India,,4,817ms
java,https://news.ycombinator.com,a,228,1168ms
java,https://bbc.co.uk,a,117,712ms
java,https://cnn.com,a,229,852ms
java,https://www.foxnews.com/,a,845,764ms
java,https://hckrnews.com/,a,399,1054ms
java,https://www.theverge.com/,a,338,707ms
java,https://www.reuters.com/,a,204,868ms
java,https://www.wired.co.uk/topic/technology,a,54,698ms
java,https://en.wikipedia.org/wiki/India,a,5292,843ms
java,https://news.ycombinator.com,div,29,1184ms
java,https://bbc.co.uk,div,360,799ms
java,https://cnn.com,div,78,807ms
java,https://www.foxnews.com/,div,864,710ms
java,https://hckrnews.com/,div,10,1057ms
java,https://www.theverge.com/,div,334,676ms
java,https://www.reuters.com/,div,278,770ms
java,https://www.wired.co.uk/topic/technology,div,124,682ms
java,https://en.wikipedia.org/wiki/India,div,574,853ms
java,https://news.ycombinator.com,span,181,1231ms
java,https://bbc.co.uk,span,318,687ms
java,https://cnn.com,span,7,825ms
java,https://www.foxnews.com/,span,390,757ms
java,https://hckrnews.com/,span,567,1064ms
java,https://www.theverge.com/,span,412,675ms
java,https://www.reuters.com/,span,74,737ms
java,https://www.wired.co.uk/topic/technology,span,65,678ms
java,https://en.wikipedia.org/wiki/India,span,2132,839ms
java,https://news.ycombinator.com,p,0,1187ms
java,https://bbc.co.uk,p,9,750ms
java,https://cnn.com,p,0,769ms
java,https://www.foxnews.com/,p,36,736ms
java,https://hckrnews.com/,p,188,1050ms
java,https://www.theverge.com/,p,13,690ms
java,https://www.reuters.com/,p,10,857ms
java,https://www.wired.co.uk/topic/technology,p,15,717ms
java,https://en.wikipedia.org/wiki/India,p,95,875ms
java,https://news.ycombinator.com,,2,1426ms
java,https://bbc.co.uk,,8,715ms
java,https://cnn.com,,2,775ms
java,https://www.foxnews.com/,,2,732ms
java,https://hckrnews.com/,,4,1066ms
java,https://www.theverge.com/,,4,670ms
java,https://www.reuters.com/,,8,742ms
java,https://www.wired.co.uk/topic/technology,,12,690ms
java,https://en.wikipedia.org/wiki/India,,4,847ms
java,https://news.ycombinator.com,a,228,1172ms
java,https://bbc.co.uk,a,117,700ms
java,https://cnn.com,a,229,818ms
java,https://www.foxnews.com/,a,845,938ms
java,https://hckrnews.com/,a,399,1084ms
java,https://www.theverge.com/,a,338,728ms
java,https://www.reuters.com/,a,204,766ms
java,https://www.wired.co.uk/topic/technology,a,54,676ms
java,https://en.wikipedia.org/wiki/India,a,5292,819ms
java,https://news.ycombinator.com,div,29,1190ms
java,https://bbc.co.uk,div,360,715ms
java,https://cnn.com,div,78,800ms
java,https://www.foxnews.com/,div,864,718ms
java,https://hckrnews.com/,div,10,1064ms
java,https://www.theverge.com/,div,334,659ms
java,https://www.reuters.com/,div,278,755ms
java,https://www.wired.co.uk/topic/technology,div,124,672ms
java,https://en.wikipedia.org/wiki/India,div,574,841ms
java,https://news.ycombinator.com,span,181,1446ms
java,https://bbc.co.uk,span,318,749ms
java,https://cnn.com,span,7,795ms
java,https://www.foxnews.com/,span,390,726ms
java,https://hckrnews.com/,span,567,1083ms
java,https://www.theverge.com/,span,412,682ms
java,https://www.reuters.com/,span,74,785ms
java,https://www.wired.co.uk/topic/technology,span,65,678ms
java,https://en.wikipedia.org/wiki/India,span,2132,918ms
java,https://news.ycombinator.com,p,0,1301ms
java,https://bbc.co.uk,p,9,723ms
java,https://cnn.com,p,0,817ms
java,https://www.foxnews.com/,p,36,764ms
java,https://hckrnews.com/,p,188,1042ms
